date,home_team,home_team_score,away_team,away_team_score,game_type,season
2017-01-26,Nashville Predators,4,Columbus Blue Jackets,3,R,20162017
2017-01-26,Minnesota Wild,5,St. Louis Blues,1,R,20162017
2017-01-26,Chicago Blackhawks,3,Winnipeg Jets,5,R,20162017
2017-01-26,Dallas Stars,4,Buffalo Sabres,3,R,20162017
2017-01-26,Arizona Coyotes,3,Vancouver Canucks,0,R,20162017
2017-01-26,San Jose Sharks,1,Edmonton Oilers,4,R,20162017
2017-01-29,Team Pacific,10,Team Central,3,A,20162017
2017-01-29,Team Atlantic,6,Team Metropolitan,10,A,20162017
2017-01-29,Team Pacific,3,Team Metropolitan,4,A,20162017
2017-01-31,New York Islanders,3,Washington Capitals,2,R,20162017
2017-01-31,New York Rangers,4,Columbus Blue Jackets,6,R,20162017
2017-01-31,Pittsburgh Penguins,4,Nashville Predators,2,R,20162017
2017-01-31,Carolina Hurricanes,5,Philadelphia Flyers,1,R,20162017
2017-01-31,Montréal Canadiens,5,Buffalo Sabres,2,R,20162017
2017-01-31,Detroit Red Wings,3,New Jersey Devils,4,R,20162017
2017-01-31,Tampa Bay Lightning,3,Boston Bruins,4,R,20162017
2017-01-31,Florida Panthers,6,Ottawa Senators,5,R,20162017
2017-01-31,St. Louis Blues,3,Winnipeg Jets,5,R,20162017
2017-01-31,Dallas Stars,6,Toronto Maple Leafs,3,R,20162017
2017-01-31,Edmonton Oilers,2,Minnesota Wild,5,R,20162017
2017-01-31,Arizona Coyotes,2,Los Angeles Kings,3,R,20162017
2017-01-31,Anaheim Ducks,5,Colorado Avalanche,1,R,20162017
2017-01-31,San Jose Sharks,3,Chicago Blackhawks,1,R,20162017
2017-02-01,Washington Capitals,5,Boston Bruins,3,R,20162017
2017-02-01,Calgary Flames,5,Minnesota Wild,1,R,20162017
2017-02-01,Los Angeles Kings,5,Colorado Avalanche,0,R,20162017
2017-02-02,Philadelphia Flyers,3,Montréal Canadiens,1,R,20162017
2017-02-02,Buffalo Sabres,1,New York Rangers,2,R,20162017
2017-02-02,Tampa Bay Lightning,2,Ottawa Senators,5,R,20162017
2017-02-02,Nashville Predators,2,Edmonton Oilers,0,R,20162017
2017-02-02,Dallas Stars,3,Winnipeg Jets,4,R,20162017
2017-02-02,Arizona Coyotes,3,Chicago Blackhawks,4,R,20162017
2017-02-02,St. Louis Blues,5,Toronto Maple Leafs,1,R,20162017
2017-02-02,Vancouver Canucks,1,San Jose Sharks,4,R,20162017
2017-02-03,Pittsburgh Penguins,4,Columbus Blue Jackets,3,R,20162017
2017-02-03,Detroit Red Wings,5,New York Islanders,4,R,20162017
2017-02-03,Florida Panthers,2,Anaheim Ducks,1,R,20162017
2017-02-03,New Jersey Devils,3,Calgary Flames,4,R,20162017
2017-02-03,Carolina Hurricanes,2,Edmonton Oilers,1,R,20162017
2017-02-04,Montréal Canadiens,2,Washington Capitals,3,R,20162017
2017-02-04,Philadelphia Flyers,0,Los Angeles Kings,1,R,20162017
2017-02-04,Colorado Avalanche,5,Winnipeg Jets,2,R,20162017
2017-02-04,Boston Bruins,5,Toronto Maple Leafs,6,R,20162017
2017-02-04,Buffalo Sabres,4,Ottawa Senators,0,R,20162017
2017-02-04,Tampa Bay Lightning,3,Anaheim Ducks,2,R,20162017
2017-02-04,New York Islanders,4,Carolina Hurricanes,5,R,20162017
2017-02-04,Columbus Blue Jackets,1,New Jersey Devils,5,R,20162017
2017-02-04,St. Louis Blues,1,Pittsburgh Penguins,4,R,20162017
2017-02-04,Nashville Predators,0,Detroit Red Wings,1,R,20162017
2017-02-04,Dallas Stars,3,Chicago Blackhawks,5,R,20162017
2017-02-04,Vancouver Canucks,3,Minnesota Wild,6,R,20162017
2017-02-04,San Jose Sharks,2,Arizona Coyotes,3,R,20162017
2017-02-05,Washington Capitals,5,Los Angeles Kings,0,R,20162017
2017-02-05,Montréal Canadiens,0,Edmonton Oilers,1,R,20162017
2017-02-05,New York Rangers,4,Calgary Flames,3,R,20162017
2017-02-06,New Jersey Devils,2,Buffalo Sabres,1,R,20162017
2017-02-06,New York Islanders,6,Toronto Maple Leafs,5,R,20162017
2017-02-06,Philadelphia Flyers,0,St. Louis Blues,2,R,20162017
2017-02-07,Buffalo Sabres,5,San Jose Sharks,4,R,20162017
2017-02-07,New York Rangers,4,Anaheim Ducks,1,R,20162017
2017-02-07,Pittsburgh Penguins,2,Calgary Flames,3,R,20162017
2017-02-07,Washington Capitals,5,Carolina Hurricanes,0,R,20162017
2017-02-07,Toronto Maple Leafs,3,Dallas Stars,1,R,20162017
2017-02-07,Ottawa Senators,0,St. Louis Blues,6,R,20162017
2017-02-07,Detroit Red Wings,2,Columbus Blue Jackets,3,R,20162017
2017-02-07,Tampa Bay Lightning,5,Los Angeles Kings,0,R,20162017
2017-02-07,Nashville Predators,4,Vancouver Canucks,2,R,20162017
2017-02-07,Winnipeg Jets,2,Minnesota Wild,4,R,20162017
2017-02-07,Colorado Avalanche,4,Montréal Canadiens,0,R,20162017
2017-02-08,Minnesota Wild,3,Chicago Blackhawks,4,R,20162017
2017-02-09,Boston Bruins,6,San Jose Sharks,3,R,20162017
2017-02-09,Buffalo Sabres,2,Anaheim Ducks,5,R,20162017
2017-02-09,New York Rangers,4,Nashville Predators,3,R,20162017
2017-02-09,Philadelphia Flyers,1,New York Islanders,3,R,20162017
2017-02-09,Washington Capitals,6,Detroit Red Wings,3,R,20162017
2017-02-09,Columbus Blue Jackets,0,Vancouver Canucks,3,R,20162017
2017-02-09,Toronto Maple Leafs,1,St. Louis Blues,2,R,20162017
2017-02-09,Ottawa Senators,3,Dallas Stars,2,R,20162017
2017-02-09,Florida Panthers,3,Los Angeles Kings,6,R,20162017
2017-02-09,Colorado Avalanche,1,Pittsburgh Penguins,4,R,20162017
2017-02-09,Arizona Coyotes,4,Montréal Canadiens,5,R,20162017
2017-02-10,Minnesota Wild,2,Tampa Bay Lightning,1,R,20162017
2017-02-10,Winnipeg Jets,2,Chicago Blackhawks,5,R,20162017
2017-02-11,Boston Bruins,4,Vancouver Canucks,3,R,20162017
2017-02-11,Ottawa Senators,3,New York Islanders,0,R,20162017
2017-02-11,Philadelphia Flyers,2,San Jose Sharks,1,R,20162017
2017-02-11,Nashville Predators,4,Florida Panthers,7,R,20162017
2017-02-11,Dallas Stars,5,Carolina Hurricanes,2,R,20162017
2017-02-11,Columbus Blue Jackets,2,Detroit Red Wings,1,R,20162017
2017-02-11,Winnipeg Jets,1,Tampa Bay Lightning,4,R,20162017
2017-02-11,Toronto Maple Leafs,1,Buffalo Sabres,3,R,20162017
2017-02-11,Montréal Canadiens,2,St. Louis Blues,4,R,20162017
2017-02-11,New York Rangers,4,Colorado Avalanche,2,R,20162017
2017-02-11,Washington Capitals,6,Anaheim Ducks,4,R,20162017
2017-02-11,Arizona Coyotes,4,Pittsburgh Penguins,3,R,20162017
2017-02-11,Edmonton Oilers,1,Chicago Blackhawks,5,R,20162017
2017-02-12,New Jersey Devils,1,San Jose Sharks,4,R,20162017
2017-02-12,Minnesota Wild,6,Detroit Red Wings,3,R,20162017
2017-02-12,Nashville Predators,5,Dallas Stars,3,R,20162017
2017-02-12,New York Islanders,5,Colorado Avalanche,1,R,20162017
2017-02-12,Boston Bruins,4,Montréal Canadiens,0,R,20162017
2017-02-12,Buffalo Sabres,2,Vancouver Canucks,4,R,20162017
2017-02-13,Columbus Blue Jackets,2,New York Rangers,3,R,20162017
2017-02-13,Calgary Flames,0,Arizona Coyotes,5,R,20162017
2017-02-14,New Jersey Devils,3,Colorado Avalanche,2,R,20162017
2017-02-14,Pittsburgh Penguins,4,Vancouver Canucks,0,R,20162017
2017-02-14,Toronto Maple Leafs,7,New York Islanders,1,R,20162017
2017-02-14,Ottawa Senators,2,Buffalo Sabres,3,R,20162017
2017-02-14,Minnesota Wild,0,Anaheim Ducks,1,R,20162017
2017-02-14,Winnipeg Jets,5,Dallas Stars,2,R,20162017
2017-02-14,Edmonton Oilers,5,Arizona Coyotes,2,R,20162017
2017-02-15,Columbus Blue Jackets,5,Toronto Maple Leafs,2,R,20162017
2017-02-15,Detroit Red Wings,0,St. Louis Blues,2,R,20162017
2017-02-15,Calgary Flames,3,Philadelphia Flyers,1,R,20162017
2017-02-15,San Jose Sharks,5,Florida Panthers,6,R,20162017
2017-02-16,New Jersey Devils,0,Ottawa Senators,3,R,20162017
2017-02-16,New York Islanders,4,New York Rangers,2,R,20162017
2017-02-16,Pittsburgh Penguins,4,Winnipeg Jets,3,R,20162017
2017-02-16,Buffalo Sabres,2,Colorado Avalanche,0,R,20162017
2017-02-16,St. Louis Blues,4,Vancouver Canucks,3,R,20162017
2017-02-16,Minnesota Wild,3,Dallas Stars,1,R,20162017
2017-02-16,Edmonton Oilers,6,Philadelphia Flyers,3,R,20162017
2017-02-16,Los Angeles Kings,3,Arizona Coyotes,5,R,20162017
2017-02-17,Columbus Blue Jackets,2,Pittsburgh Penguins,1,R,20162017
2017-02-17,Carolina Hurricanes,1,Colorado Avalanche,2,R,20162017
2017-02-17,Anaheim Ducks,1,Florida Panthers,4,R,20162017
2017-02-18,Buffalo Sabres,3,St. Louis Blues,2,R,20162017
2017-02-18,Montréal Canadiens,1,Winnipeg Jets,3,R,20162017
2017-02-18,Detroit Red Wings,3,Washington Capitals,2,R,20162017
2017-02-18,Chicago Blackhawks,1,Edmonton Oilers,3,R,20162017
2017-02-18,Toronto Maple Leafs,3,Ottawa Senators,6,R,20162017
2017-02-18,New Jersey Devils,3,New York Islanders,2,R,20162017
2017-02-18,Arizona Coyotes,1,San Jose Sharks,4,R,20162017
2017-02-18,Dallas Stars,4,Tampa Bay Lightning,3,R,20162017
2017-02-18,Minnesota Wild,5,Nashville Predators,2,R,20162017
2017-02-18,Vancouver Canucks,2,Calgary Flames,1,R,20162017
2017-02-18,Los Angeles Kings,2,Florida Panthers,3,R,20162017
2017-02-19,New York Rangers,2,Washington Capitals,1,R,20162017
2017-02-19,Pittsburgh Penguins,2,Detroit Red Wings,5,R,20162017
2017-02-19,Ottawa Senators,2,Winnipeg Jets,3,R,20162017
2017-02-19,Buffalo Sabres,1,Chicago Blackhawks,5,R,20162017
2017-02-19,New York Islanders,6,New Jersey Devils,4,R,20162017
2017-02-19,Columbus Blue Jackets,3,Nashville Predators,4,R,20162017
2017-02-19,Carolina Hurricanes,0,Toronto Maple Leafs,4,R,20162017
2017-02-19,Colorado Avalanche,2,Tampa Bay Lightning,3,R,20162017
2017-02-19,San Jose Sharks,1,Boston Bruins,2,R,20162017
2017-02-19,Anaheim Ducks,1,Los Angeles Kings,0,R,20162017
2017-02-19,Vancouver Canucks,2,Philadelphia Flyers,3,R,20162017
2017-02-20,St. Louis Blues,1,Florida Panthers,2,R,20162017
2017-02-20,Arizona Coyotes,3,Anaheim Ducks,2,R,20162017
2017-02-21,New Jersey Devils,1,Ottawa Senators,2,R,20162017
2017-02-21,New York Rangers,2,Montréal Canadiens,3,R,20162017
2017-02-21,Carolina Hurricanes,1,Pittsburgh Penguins,3,R,20162017
2017-02-21,Toronto Maple Leafs,5,Winnipeg Jets,4,R,20162017
2017-02-21,Detroit Red Wings,1,New York Islanders,3,R,20162017
2017-02-21,Tampa Bay Lightning,4,Edmonton Oilers,1,R,20162017
2017-02-21,Nashville Predators,5,Calgary Flames,6,R,20162017
2017-02-21,Minnesota Wild,3,Chicago Blackhawks,5,R,20162017
2017-02-21,Colorado Avalanche,1,Los Angeles Kings,2,R,20162017
2017-02-22,Florida Panthers,3,Edmonton Oilers,4,R,20162017
2017-02-22,Philadelphia Flyers,1,Washington Capitals,4,R,20162017
2017-02-22,Anaheim Ducks,5,Boston Bruins,3,R,20162017
2017-02-23,Toronto Maple Leafs,1,New York Rangers,2,R,20162017
2017-02-23,Montréal Canadiens,0,New York Islanders,3,R,20162017
2017-02-23,Tampa Bay Lightning,2,Calgary Flames,3,R,20162017
2017-02-23,Nashville Predators,4,Colorado Avalanche,2,R,20162017
2017-02-23,Chicago Blackhawks,6,Arizona Coyotes,3,R,20162017
2017-02-23,Los Angeles Kings,1,Boston Bruins,4,R,20162017
2017-02-24,Washington Capitals,2,Edmonton Oilers,1,R,20162017
2017-02-24,Florida Panthers,2,Calgary Flames,4,R,20162017
2017-02-24,Carolina Hurricanes,3,Ottawa Senators,0,R,20162017
2017-02-24,Dallas Stars,5,Arizona Coyotes,2,R,20162017
2017-02-25,Los Angeles Kings,4,Anaheim Ducks,1,R,20162017
2017-02-25,Nashville Predators,5,Washington Capitals,2,R,20162017
2017-02-25,New Jersey Devils,3,New York Rangers,4,R,20162017
2017-02-25,Columbus Blue Jackets,7,New York Islanders,0,R,20162017
2017-02-25,Toronto Maple Leafs,2,Montréal Canadiens,3,R,20162017
2017-02-25,Pittsburgh Penguins,4,Philadelphia Flyers,2,R,20162017
2017-02-25,Vancouver Canucks,1,San Jose Sharks,4,R,20162017
2017-02-25,Colorado Avalanche,5,Buffalo Sabres,3,R,20162017
2017-02-26,Dallas Stars,3,Boston Bruins,6,R,20162017
2017-02-26,Carolina Hurricanes,1,Calgary Flames,3,R,20162017
2017-02-26,Nashville Predators,5,Edmonton Oilers,4,R,20162017
2017-02-26,New York Rangers,2,Columbus Blue Jackets,5,R,20162017
2017-02-26,Chicago Blackhawks,4,St. Louis Blues,2,R,20162017
2017-02-26,Florida Panthers,1,Ottawa Senators,2,R,20162017
2017-02-26,Arizona Coyotes,3,Buffalo Sabres,2,R,20162017
2017-02-27,New Jersey Devils,3,Montréal Canadiens,4,R,20162017
2017-02-27,Tampa Bay Lightning,5,Ottawa Senators,1,R,20162017
2017-02-27,Minnesota Wild,5,Los Angeles Kings,4,R,20162017
2017-02-28,Boston Bruins,4,Arizona Coyotes,1,R,20162017
2017-02-28,Buffalo Sabres,4,Nashville Predators,5,R,20162017
2017-02-28,New York Rangers,1,Washington Capitals,4,R,20162017
2017-02-28,Philadelphia Flyers,4,Colorado Avalanche,0,R,20162017
2017-02-28,Montréal Canadiens,1,Columbus Blue Jackets,0,R,20162017
2017-02-28,Florida Panthers,3,Carolina Hurricanes,2,R,20162017
2017-02-28,St. Louis Blues,1,Edmonton Oilers,2,R,20162017
2017-02-28,Winnipeg Jets,5,Minnesota Wild,6,R,20162017
2017-02-28,Dallas Stars,3,Pittsburgh Penguins,2,R,20162017
2017-02-28,Calgary Flames,2,Los Angeles Kings,1,R,20162017
2017-02-28,Vancouver Canucks,2,Detroit Red Wings,3,R,20162017
2017-02-28,San Jose Sharks,3,Toronto Maple Leafs,1,R,20162017
2017-03-01,Tampa Bay Lightning,4,Carolina Hurricanes,3,R,20162017
2017-03-01,Chicago Blackhawks,4,Pittsburgh Penguins,1,R,20162017
2017-03-02,Boston Bruins,1,New York Rangers,2,R,20162017
2017-03-02,Buffalo Sabres,6,Arizona Coyotes,3,R,20162017
2017-03-02,Philadelphia Flyers,2,Florida Panthers,1,R,20162017
2017-03-02,Washington Capitals,1,New Jersey Devils,0,R,20162017
2017-03-02,Columbus Blue Jackets,1,Minnesota Wild,0,R,20162017
2017-03-02,Montréal Canadiens,2,Nashville Predators,1,R,20162017
2017-03-02,Ottawa Senators,2,Colorado Avalanche,1,R,20162017
2017-03-02,Dallas Stars,4,New York Islanders,5,R,20162017
2017-03-02,Los Angeles Kings,3,Toronto Maple Leafs,2,R,20162017
2017-03-02,San Jose Sharks,3,Vancouver Canucks,1,R,20162017
2017-03-03,Pittsburgh Penguins,5,Tampa Bay Lightning,2,R,20162017
2017-03-03,Carolina Hurricanes,2,Arizona Coyotes,4,R,20162017
2017-03-03,Winnipeg Jets,3,St. Louis Blues,0,R,20162017
2017-03-03,Chicago Blackhawks,2,New York Islanders,1,R,20162017
2017-03-03,Calgary Flames,3,Detroit Red Wings,2,R,20162017
2017-03-03,Anaheim Ducks,5,Toronto Maple Leafs,2,R,20162017
2017-03-04,Winnipeg Jets,6,Colorado Avalanche,1,R,20162017
2017-03-04,Boston Bruins,3,New Jersey Devils,2,R,20162017
2017-03-04,Buffalo Sabres,1,Tampa Bay Lightning,2,R,20162017
2017-03-04,Ottawa Senators,3,Columbus Blue Jackets,2,R,20162017
2017-03-04,Florida Panthers,1,Dallas Stars,2,R,20162017
2017-03-04,New York Rangers,1,Montréal Canadiens,4,R,20162017
2017-03-04,Washington Capitals,2,Philadelphia Flyers,1,R,20162017
2017-03-04,Nashville Predators,3,Chicago Blackhawks,5,R,20162017
2017-03-04,Los Angeles Kings,3,Vancouver Canucks,4,R,20162017
2017-03-04,Edmonton Oilers,4,Detroit Red Wings,3,R,20162017
2017-03-05,Calgary Flames,5,New York Islanders,2,R,20162017
2017-03-05,New Jersey Devils,0,Columbus Blue Jackets,3,R,20162017
2017-03-05,Pittsburgh Penguins,4,Buffalo Sabres,3,R,20162017
2017-03-05,Minnesota Wild,3,San Jose Sharks,1,R,20162017
